Address,Place,City,State,Phone,Zip,CountryCode,Country,Location,Latitude,Longitude,geometry
"['Street:  6634 G JLN PENDING Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08248-3352', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",6634 G JLN PENDING Kuching,Kuching,Sarawak,08248-3352,93450,60,Malaysia,"6634 G JLN PENDING Kuching, Kuching, Sarawak",1.5496277,110.3683853,POINT (110.3683853 1.5496277)
"['Street:  Taman Raya, ,', 'City:   Mlk', 'State/province/area:    Melaka', 'Phone number  (06) 286 8106/(06) 286 8162', 'Zip code  75000', 'Country calling code  +60', 'Country  Malaysia']","Taman Raya, ,",Mlk,Melaka,(06) 286 8106/(06) 286 8162,75000,60,Malaysia,"Taman Raya, ,, Mlk, Melaka",2.2064212999999997,102.2421349144715,POINT (102.2421349144715 2.2064212999999997)
"['Street:  10 Jln 3/55 Seksyen 3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037785-5786', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",10 Jln 3/55 Seksyen 3 Petaling Jaya,Petaling Jaya,Selangor,037785-5786,46000,60,Malaysia,"10 Jln 3/55 Seksyen 3 Petaling Jaya, Petaling Jaya, Selangor",3.0926763,101.6479201,POINT (101.6479201 3.0926763)
"['Street:  15 Jln Persisiran Perling 1 Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07236-5641', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",15 Jln Persisiran Perling 1 Taman Perling,Johor Bahru,Johor,07236-5641,81200,60,Malaysia,"15 Jln Persisiran Perling 1 Taman Perling, Johor Bahru, Johor",1.4967942,103.6825452,POINT (103.6825452 1.4967942)
"['Street:  No. 44, Jalan Ss 15/4,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)88 710086', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","No. 44, Jalan Ss 15/4,",Subang Jaya,Selangor,+60 (0)88 710086,47500,60,Malaysia,"No. 44, Jalan Ss 15/4,, Subang Jaya, Selangor",3.0751977,101.5862653,POINT (101.5862653 3.0751977)
"['Street:  Batu 10 1/2, Jalan Cheras,', 'City:   Cheras', 'State/province/area:    Selangor', 'Phone number  +60 (0)7 241-4175', 'Zip code  43200', 'Country calling code  +60', 'Country  Malaysia']","Batu 10 1/2, Jalan Cheras,",Cheras,Selangor,+60 (0)7 241-4175,43200,60,Malaysia,"Batu 10 1/2, Jalan Cheras,, Cheras, Selangor",3.0697703499999998,101.76872195967601,POINT (101.76872195967601 3.0697703499999998)
"['Street:  No. 8 Jln Ss2/3 Ss2', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037874-3266', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",No. 8 Jln Ss2/3 Ss2,Petaling Jaya,Selangor,037874-3266,47300,60,Malaysia,"No. 8 Jln Ss2/3 Ss2, Petaling Jaya, Selangor",3.0991752,101.6450232,POINT (101.6450232 3.0991752)
"['Street:  80 Jln Padi Mahsuri 9 Bandar Baru Uda', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07237-2472', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",80 Jln Padi Mahsuri 9 Bandar Baru Uda,Johor Bahru,Johor,07237-2472,81200,60,Malaysia,"80 Jln Padi Mahsuri 9 Bandar Baru Uda, Johor Bahru, Johor",1.493198,103.7184023,POINT (103.7184023 1.493198)
"['Street:  66 jalan penang', 'City:   Penang', 'State/province/area:    Pulau Pinang', 'Phone number  604 370 1112', 'Zip code  10000', 'Country calling code  +60', 'Country  Malaysia']",66 jalan penang,Penang,Pulau Pinang,604 370 1112,10000,60,Malaysia,"66 jalan penang, Penang, Pulau Pinang",5.4180476,100.3311439,POINT (100.3311439 5.4180476)
"['Street:  No. 683 Jln Tasek Taman Musim Bunga', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05547-3227', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",No. 683 Jln Tasek Taman Musim Bunga,Ipoh,Perak,05547-3227,31400,60,Malaysia,"No. 683 Jln Tasek Taman Musim Bunga, Ipoh, Perak",4.6497472,101.1055979,POINT (101.1055979 4.6497472)
"['Street:  18/381 Taman Bukit Labu', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06761-2092', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",18/381 Taman Bukit Labu,Seremban,Negeri Sembilan,06761-2092,70200,60,Malaysia,"18/381 Taman Bukit Labu, Seremban, Negeri Sembilan",2.7213428,101.9211195,POINT (101.9211195 2.7213428)
"['Street:  Jalan Beladau 17, Taman Puteri Wangsa.,', 'City:   Ulu Tiram', 'State/province/area:    Johor', 'Phone number  6078675060', 'Zip code  81800', 'Country calling code  +60', 'Country  Malaysia']","Jalan Beladau 17, Taman Puteri Wangsa.,",Ulu Tiram,Johor,6078675060,81800,60,Malaysia,"Jalan Beladau 17, Taman Puteri Wangsa.,, Ulu Tiram, Johor",1.589033,103.8044196,POINT (103.8044196 1.589033)
"['Street:  Jalan Ros Merah 2/3, Taman Jaya,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  60127023581', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ros Merah 2/3, Taman Jaya,",Johor Bahru,Johor,60127023581,81100,60,Malaysia,"Jalan Ros Merah 2/3, Taman Jaya,, Johor Bahru, Johor",1.5343312,103.7916881,POINT (103.7916881 1.5343312)
"['Street:  Jalan 12/118B, Desa Tun Razak,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9171-6588', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']","Jalan 12/118B, Desa Tun Razak,",Kuala Lumpur,Wilayah Persekutuan,03-9171-6588,56000,60,Malaysia,"Jalan 12/118B, Desa Tun Razak,, Kuala Lumpur, Wilayah Persekutuan",3.0808007,101.7180554,POINT (101.7180554 3.0808007)
"['Street:  71 Jalan Tok Lam', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  6096263026', 'Zip code  20100', 'Country calling code  +60', 'Country  Malaysia']",71 Jalan Tok Lam,Kuala Terengganu,Terengganu,6096263026,20100,60,Malaysia,"71 Jalan Tok Lam, Kuala Terengganu, Terengganu",5.3368477,103.1394478,POINT (103.1394478 5.3368477)
"['Street:  J23 Kampung Baru Jelapang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05526-7144', 'Zip code  30020', 'Country calling code  +60', 'Country  Malaysia']",J23 Kampung Baru Jelapang,Ipoh,Perak,05526-7144,30020,60,Malaysia,"J23 Kampung Baru Jelapang, Ipoh, Perak",4.638147699999999,101.06131587468573,POINT (101.06131587468573 4.638147699999999)
"['Street:  Stesen Bas Terminal 1 Jln Sungai Ujong', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06763-9272', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",Stesen Bas Terminal 1 Jln Sungai Ujong,Seremban,Negeri Sembilan,06763-9272,70200,60,Malaysia,"Stesen Bas Terminal 1 Jln Sungai Ujong, Seremban, Negeri Sembilan",2.7217032,101.93698104714565,POINT (101.93698104714565 2.7217032)
"['Street:  G 47 Jln Brooke Miri', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  6085425757', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']",G 47 Jln Brooke Miri,Miri,Sarawak,6085425757,98000,60,Malaysia,"G 47 Jln Brooke Miri, Miri, Sarawak",4.3940312,113.987745,POINT (113.987745 4.3940312)
"['Street:  5 Jalan Bukit Bintang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 2424170', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",5 Jalan Bukit Bintang,Kuala Lumpur,Wilayah Persekutuan,(603) 2424170,55100,60,Malaysia,"5 Jalan Bukit Bintang, Kuala Lumpur, Wilayah Persekutuan",3.1481502,101.7141362,POINT (101.7141362 3.1481502)
"['Street:  2 4 Jln 14/22 Seksyen 14 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-3194', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",2 4 Jln 14/22 Seksyen 14 Petaling Jaya,Petaling Jaya,Selangor,037955-3194,46100,60,Malaysia,"2 4 Jln 14/22 Seksyen 14 Petaling Jaya, Petaling Jaya, Selangor",3.1112064,101.6340073,POINT (101.6340073 3.1112064)
"['Street:  Jalan 5/65, Petaling Garden,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  6012 267 9731', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']","Jalan 5/65, Petaling Garden,",Petaling Jaya,Selangor,6012 267 9731,46000,60,Malaysia,"Jalan 5/65, Petaling Garden,, Petaling Jaya, Selangor",3.0852168,101.6603017,POINT (101.6603017 3.0852168)
"['Street:  339 G Taman Senawang Jaya', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06678-3196', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",339 G Taman Senawang Jaya,Seremban,Negeri Sembilan,06678-3196,70450,60,Malaysia,"339 G Taman Senawang Jaya, Seremban, Negeri Sembilan",2.7187987,102.00353438959161,POINT (102.00353438959161 2.7187987)
"['Street:  612 Jln 17/10 Seksyen 17 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-9611', 'Zip code  46400', 'Country calling code  +60', 'Country  Malaysia']",612 Jln 17/10 Seksyen 17 Petaling Jaya,Petaling Jaya,Selangor,037955-9611,46400,60,Malaysia,"612 Jln 17/10 Seksyen 17 Petaling Jaya, Petaling Jaya, Selangor",3.1221876,101.6358804,POINT (101.6358804 3.1221876)
"['Street:  3 85 Jln 11/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036274-2732', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",3 85 Jln 11/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036274-2732,52200,60,Malaysia,"3 85 Jln 11/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan",3.193437,101.6307556,POINT (101.6307556 3.193437)
"['Street:  No. 7, Jln 4/4C, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4105 4369', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']","No. 7, Jln 4/4C, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-4105 4369,53100,60,Malaysia,"No. 7, Jln 4/4C, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan",3.2181598,101.7388841,POINT (101.7388841 3.2181598)
"['Street:  216 2 Jln Haji Taha Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-9213', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",216 2 Jln Haji Taha Kuching,Kuching,Sarawak,08241-9213,93400,60,Malaysia,"216 2 Jln Haji Taha Kuching, Kuching, Sarawak",1.5563078,110.3393771,POINT (110.3393771 1.5563078)
"['Street:  No. 44, Jalan Ss 15/4,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)88 710057', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","No. 44, Jalan Ss 15/4,",Subang Jaya,Selangor,+60 (0)88 710057,47500,60,Malaysia,"No. 44, Jalan Ss 15/4,, Subang Jaya, Selangor",3.0751977,101.5862653,POINT (101.5862653 3.0751977)
"['Street:  85, Jalan Masjid,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05-254-1260', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']","85, Jalan Masjid,",Ipoh,Perak,05-254-1260,30300,60,Malaysia,"85, Jalan Masjid,, Ipoh, Perak",4.5939081,101.0805021,POINT (101.0805021 4.5939081)
"['Street:  49 Lorong Batu Nilam 1A Bandar Bukit Tinggi', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33222922', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",49 Lorong Batu Nilam 1A Bandar Bukit Tinggi,Klang,Selangor,(603) 33222922,41200,60,Malaysia,"49 Lorong Batu Nilam 1A Bandar Bukit Tinggi, Klang, Selangor",3.0094736,101.439766,POINT (101.439766 3.0094736)
"['Street:  1st Floor, Jln Sarjana, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9130 5272', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']","1st Floor, Jln Sarjana, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-9130 5272,56000,60,Malaysia,"1st Floor, Jln Sarjana, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan",3.082086,101.7379729,POINT (101.7379729 3.082086)
"['Street:  Lorong Ipoh 1, Taman Ipoh Selatan,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  +60 (0)4 955-2576', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']","Lorong Ipoh 1, Taman Ipoh Selatan,",Ipoh,Perak,+60 (0)4 955-2576,31400,60,Malaysia,"Lorong Ipoh 1, Taman Ipoh Selatan,, Ipoh, Perak",4.6078508,101.1189006,POINT (101.1189006 4.6078508)
"['Street:  jalan 2a/27a section 1, wangsa maju,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03 41420540', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']","jalan 2a/27a section 1, wangsa maju,",Kuala Lumpur,Wilayah Persekutuan,03 41420540,53000,60,Malaysia,"jalan 2a/27a section 1, wangsa maju,, Kuala Lumpur, Wilayah Persekutuan",3.2021554,101.7314146,POINT (101.7314146 3.2021554)
"['Street:  61, Jalan Sultan Ismail,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2148-1747', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']","61, Jalan Sultan Ismail,",Kuala Lumpur,Wilayah Persekutuan,03-2148-1747,50250,60,Malaysia,"61, Jalan Sultan Ismail,, Kuala Lumpur, Wilayah Persekutuan",3.1619829499999996,101.69403365,POINT (101.69403365 3.1619829499999996)
"['Street:  Kota Tinggi,,', 'City:   Kota Tinggi', 'State/province/area:    Johor', 'Phone number  07-8931158', 'Zip code  81960', 'Country calling code  +60', 'Country  Malaysia']","Kota Tinggi,,",Kota Tinggi,Johor,07-8931158,81960,60,Malaysia,"Kota Tinggi,,, Kota Tinggi, Johor",1.7336743,103.9006975,POINT (103.9006975 1.7336743)
"['Street:  354, Jalan Kuantan,', 'City:   Temerloh', 'State/province/area:    Pahang', 'Phone number  6092962296', 'Zip code  28000', 'Country calling code  +60', 'Country  Malaysia']","354, Jalan Kuantan,",Temerloh,Pahang,6092962296,28000,60,Malaysia,"354, Jalan Kuantan,, Temerloh, Pahang",3.4816624,102.3165321,POINT (102.3165321 3.4816624)
"['Street:  16A Jalan Telawi Bangsar Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032282-7164', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",16A Jalan Telawi Bangsar Baru,Kuala Lumpur,Wilayah Persekutuan,032282-7164,59100,60,Malaysia,"16A Jalan Telawi Bangsar Baru, Kuala Lumpur, Wilayah Persekutuan",3.1294687,101.6701369,POINT (101.6701369 3.1294687)
"['Street:  109 Jalan Kuala Kangsar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (634) 5060434', 'Zip code  30010', 'Country calling code  +60', 'Country  Malaysia']",109 Jalan Kuala Kangsar,Ipoh,Perak,(634) 5060434,30010,60,Malaysia,"109 Jalan Kuala Kangsar, Ipoh, Perak",4.62675565,101.08252315000001,POINT (101.08252315000001 4.62675565)
"['Street:  Jalan SS 6/1, Kelana Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7803-5135', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS 6/1, Kelana Jaya,",Petaling Jaya,Selangor,03-7803-5135,47301,60,Malaysia,"Jalan SS 6/1, Kelana Jaya,, Petaling Jaya, Selangor",3.099423,101.6030568,POINT (101.6030568 3.099423)
"['Street:  2 26 Jln 4/27A Seksyen 2 Wangsa Maju', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034143-7947', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",2 26 Jln 4/27A Seksyen 2 Wangsa Maju,Kuala Lumpur,Wilayah Persekutuan,034143-7947,53300,60,Malaysia,"2 26 Jln 4/27A Seksyen 2 Wangsa Maju, Kuala Lumpur, Wilayah Persekutuan",3.2070546,101.7384596,POINT (101.7384596 3.2070546)
"['Street:  79-2 Susur Larkin Perdana 1 Larkin Perdana', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2347313', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']",79-2 Susur Larkin Perdana 1 Larkin Perdana,Johor Bahru,Johor,(607) 2347313,80350,60,Malaysia,"79-2 Susur Larkin Perdana 1 Larkin Perdana, Johor Bahru, Johor",1.5010833,103.7492572,POINT (103.7492572 1.5010833)
"['Street:  83C Jalan Bangsar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 2673351', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",83C Jalan Bangsar,Kuala Lumpur,Wilayah Persekutuan,(603) 2673351,59200,60,Malaysia,"83C Jalan Bangsar, Kuala Lumpur, Wilayah Persekutuan",3.1189157,101.6726956,POINT (101.6726956 3.1189157)
"['Street:  Jalan SS 24/11, Taman Megah,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7804-3457', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS 24/11, Taman Megah,",Petaling Jaya,Selangor,03-7804-3457,47301,60,Malaysia,"Jalan SS 24/11, Taman Megah,, Petaling Jaya, Selangor",3.1147675,101.6117125,POINT (101.6117125 3.1147675)
"['Street:  37-1 Jln 9/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036272-6932', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",37-1 Jln 9/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036272-6932,52200,60,Malaysia,"37-1 Jln 9/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan",3.1951825,101.6323254,POINT (101.6323254 3.1951825)
"['Street:  G 139 Jln Bunus', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032694-4321', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",G 139 Jln Bunus,Kuala Lumpur,Wilayah Persekutuan,032694-4321,50100,60,Malaysia,"G 139 Jln Bunus, Kuala Lumpur, Wilayah Persekutuan",3.1534315,101.6984629,POINT (101.6984629 3.1534315)
"['Street:  45 Jalan Indah 19/2A Taman Bukit Indah', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2379660', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",45 Jalan Indah 19/2A Taman Bukit Indah,Johor Bahru,Johor,(607) 2379660,81200,60,Malaysia,"45 Jalan Indah 19/2A Taman Bukit Indah, Johor Bahru, Johor",1.4754659,103.6640738,POINT (103.6640738 1.4754659)
"['Street:  1 Jalan Usj 10/1G Taipan Business Centre Uep Subang Jaya', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  60356346068', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",1 Jalan Usj 10/1G Taipan Business Centre Uep Subang Jaya,Subang Jaya,Selangor,60356346068,47620,60,Malaysia,"1 Jalan Usj 10/1G Taipan Business Centre Uep Subang Jaya, Subang Jaya, Selangor",3.0471669,101.5852274,POINT (101.5852274 3.0471669)
"['Street:  Taman Midah, Jalan Cheras,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9132-0966', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']","Taman Midah, Jalan Cheras,",Kuala Lumpur,Wilayah Persekutuan,03-9132-0966,56000,60,Malaysia,"Taman Midah, Jalan Cheras,, Kuala Lumpur, Wilayah Persekutuan",3.104286,101.73233963465874,POINT (101.73233963465874 3.104286)
"['Street:  Jalan Ttc 1, Taman Teknologi Cheng,', 'City:   Melaka', 'State/province/area:    Melaka', 'Phone number  +60 (0)6 334-5353', 'Zip code  75250', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ttc 1, Taman Teknologi Cheng,",Melaka,Melaka,+60 (0)6 334-5353,75250,60,Malaysia,"Jalan Ttc 1, Taman Teknologi Cheng,, Melaka, Melaka",2.2467772,102.2297466,POINT (102.2297466 2.2467772)
"['Street:  77 Jln Raya Barat', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033374-4765', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']",77 Jln Raya Barat,Klang,Selangor,033374-4765,41000,60,Malaysia,"77 Jln Raya Barat, Klang, Selangor",3.0390221,101.4418568,POINT (101.4418568 3.0390221)
"['Street:  33 Persiaran Greenhill', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05254-8759', 'Zip code  30450', 'Country calling code  +60', 'Country  Malaysia']",33 Persiaran Greenhill,Ipoh,Perak,05254-8759,30450,60,Malaysia,"33 Persiaran Greenhill, Ipoh, Perak",4.5970833,101.0873714,POINT (101.0873714 4.5970833)
"['Street:  103 Jln Dato Lau Pak Khuan Taman', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05546-1732', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",103 Jln Dato Lau Pak Khuan Taman,Ipoh,Perak,05546-1732,31400,60,Malaysia,"103 Jln Dato Lau Pak Khuan Taman, Ipoh, Perak",4.611949,101.1060966,POINT (101.1060966 4.611949)
