Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Sungei Way Brewery 9Th Mile Old Road', 'City:  Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-78614624', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",Sungei Way Brewery 9Th Mile Old Road,City:  Petaling Jaya,Selangor,03-78614624,46000,+60,Malaysia,"Sungei Way Brewery 9Th Mile Old Road, City:  Petaling Jaya, Selangor"
"['Street:  28A Psn Greentown 1 Greentown', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05253-9856', 'Zip code  30450', 'Country calling code  +60', 'Country  Malaysia']",28A Psn Greentown 1 Greentown,Ipoh,Perak,05253-9856,30450,+60,Malaysia,"28A Psn Greentown 1 Greentown, Ipoh, Perak"
"['Street:  Plo8 Kawasan Perindustrian Tebrau', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07354-1373', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",Plo8 Kawasan Perindustrian Tebrau,Johor Bahru,Johor,07354-1373,81100,+60,Malaysia,"Plo8 Kawasan Perindustrian Tebrau, Johor Bahru, Johor"
"['Street:  60 3/F Plaza Damas Jalan Sri Hartamas 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 62010831', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",60 3/F Plaza Damas Jalan Sri Hartamas 1,Kuala Lumpur,Wilayah Persekutuan,(603) 62010831,50480,+60,Malaysia,"60 3/F Plaza Damas Jalan Sri Hartamas 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 2 Jln 3/27F Seksyen 2 Wangsa Maju', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034149-6443', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",2 2 Jln 3/27F Seksyen 2 Wangsa Maju,Kuala Lumpur,Wilayah Persekutuan,034149-6443,53300,+60,Malaysia,"2 2 Jln 3/27F Seksyen 2 Wangsa Maju, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  21, Jalan Besar,', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  03-8736-4510', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']","21, Jalan Besar,",Kajang,Selangor,03-8736-4510,43000,+60,Malaysia,"21, Jalan Besar,, Kajang, Selangor"
"['Street:  G Blok H Jln Ss13/1F Ss13 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035637-3579', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",G Blok H Jln Ss13/1F Ss13 Petaling Jaya,Petaling Jaya,Selangor,035637-3579,47500,+60,Malaysia,"G Blok H Jln Ss13/1F Ss13 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  258-259 jalan kip 4, kip industrial park,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603 6273 6315', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']","258-259 jalan kip 4, kip industrial park,",Kuala Lumpur,Wilayah Persekutuan,603 6273 6315,52200,+60,Malaysia,"258-259 jalan kip 4, kip industrial park,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  11 Jln Pandan 3/5 Taman Pandan Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039285-5371', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",11 Jln Pandan 3/5 Taman Pandan Jaya,Kuala Lumpur,Wilayah Persekutuan,039285-5371,55100,+60,Malaysia,"11 Jln Pandan 3/5 Taman Pandan Jaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Batu 5 1/2', 'City:  Jalan Tuaran', 'State/province/area:    Inanam', 'Phone number  088-43-5952', 'Zip code  88400', 'Country calling code  +60', 'Country  Malaysia']",Batu 5 1/2,City:  Jalan Tuaran,Inanam,088-43-5952,88400,+60,Malaysia,"Batu 5 1/2, City:  Jalan Tuaran, Inanam"
"['Street:  24 Jalan H Kampung Pandan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 2159810', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",24 Jalan H Kampung Pandan,Kuala Lumpur,Wilayah Persekutuan,(603) 2159810,55100,+60,Malaysia,"24 Jalan H Kampung Pandan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 Blok A Desa Aman A 4 9 Jln 7/112 Pantai Dalam Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032284-6942', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",4 Blok A Desa Aman A 4 9 Jln 7/112 Pantai Dalam Malay,Kuala Lumpur,Wilayah Persekutuan,032284-6942,59200,+60,Malaysia,"4 Blok A Desa Aman A 4 9 Jln 7/112 Pantai Dalam Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Resource Complex, Jalan Segambut Atas,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-62523593', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']","Resource Complex, Jalan Segambut Atas,",Kuala Lumpur,Wilayah Persekutuan,603-62523593,51200,+60,Malaysia,"Resource Complex, Jalan Segambut Atas,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 32 Jln Zaaba Seremban', 'City:  Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  606-7673943', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",1 32 Jln Zaaba Seremban,City:  Seremban,Negeri Sembilan,606-7673943,70100,+60,Malaysia,"1 32 Jln Zaaba Seremban, City:  Seremban, Negeri Sembilan"
"['Street:  2 Jln Intan 1/1 Taman Intan Kluang', 'City:  Kluang', 'State/province/area:    Johor', 'Phone number  607-7724851', 'Zip code  86000', 'Country calling code  +60', 'Country  Malaysia']",2 Jln Intan 1/1 Taman Intan Kluang,City:  Kluang,Johor,607-7724851,86000,+60,Malaysia,"2 Jln Intan 1/1 Taman Intan Kluang, City:  Kluang, Johor"
"['Street:  8 Wisma Stephens Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032145-4477', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",8 Wisma Stephens Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032145-4477,50200,+60,Malaysia,"8 Wisma Stephens Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  19 A Jalan Sagu 5 Taman Daya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3531122', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",19 A Jalan Sagu 5 Taman Daya,Johor Bahru,Johor,(607) 3531122,81100,+60,Malaysia,"19 A Jalan Sagu 5 Taman Daya, Johor Bahru, Johor"
"['Street:  G Majestic Square G11 Jln Othman Seksyen 3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037782-9981', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",G Majestic Square G11 Jln Othman Seksyen 3 Petaling Jaya,Petaling Jaya,Selangor,037782-9981,46000,+60,Malaysia,"G Majestic Square G11 Jln Othman Seksyen 3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Promenade Lebuh Bandar Utama, Bandar Utama,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 2141-8874', 'Zip code  47800', 'Country calling code  +60', 'Country  Malaysia']","Promenade Lebuh Bandar Utama, Bandar Utama,",Petaling Jaya,Selangor,+60 (0)3 2141-8874,47800,+60,Malaysia,"Promenade Lebuh Bandar Utama, Bandar Utama,, Petaling Jaya, Selangor"
"['Street:  Blok B Jln Ss3/39 Ss3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037861-1044', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",Blok B Jln Ss3/39 Ss3 Petaling Jaya,Petaling Jaya,Selangor,037861-1044,47300,+60,Malaysia,"Blok B Jln Ss3/39 Ss3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  B Blok C Pusat Bandar Damansara Jln Damanlela Bukit Damansara Malays', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03255-6223', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",B Blok C Pusat Bandar Damansara Jln Damanlela Bukit Damansara Malays,Kuala Lumpur,Wilayah Persekutuan,03255-6223,50490,+60,Malaysia,"B Blok C Pusat Bandar Damansara Jln Damanlela Bukit Damansara Malays, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-32906934', 'Zip code  22433', 'Country calling code  +60', 'Country  Malaysia']",Lot,Klang,Selangor,03-32906934,22433,+60,Malaysia,"Lot, Klang, Selangor"
"['Street:  Batu 5 1/2, Jalan Kapar,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3291-2262', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']","Batu 5 1/2, Jalan Kapar,",Klang,Selangor,03-3291-2262,41200,+60,Malaysia,"Batu 5 1/2, Jalan Kapar,, Klang, Selangor"
"['Street:  6-2 Jalan 1/64', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40419294', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",6-2 Jalan 1/64,Kuala Lumpur,Wilayah Persekutuan,(603) 40419294,51200,+60,Malaysia,"6-2 Jalan 1/64, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1-1 Persiaran Syed Putra 3 Taman Persiaran Desa', 'City:  Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 22735585', 'Zip code  50460', 'Country calling code  +60', 'Country  Malaysia']",1-1 Persiaran Syed Putra 3 Taman Persiaran Desa,City:  Kuala Lumpur,Wilayah Persekutuan,(603) 22735585,50460,+60,Malaysia,"1-1 Persiaran Syed Putra 3 Taman Persiaran Desa, City:  Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Cempaka 2 Taman Cempaka', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07237-7586', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",Cempaka 2 Taman Cempaka,Johor Bahru,Johor,07237-7586,81200,+60,Malaysia,"Cempaka 2 Taman Cempaka, Johor Bahru, Johor"
"['Street:  14 Lrg Haji Taib 4', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034041-2023', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",14 Lrg Haji Taib 4,Kuala Lumpur,Wilayah Persekutuan,034041-2023,50350,+60,Malaysia,"14 Lrg Haji Taib 4, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 Plaza Angsana Jln Skudai Batu 5 Pusat Bandar Tampoi Malaysi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07235-8793', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",3 Plaza Angsana Jln Skudai Batu 5 Pusat Bandar Tampoi Malaysi,Johor Bahru,Johor,07235-8793,81200,+60,Malaysia,"3 Plaza Angsana Jln Skudai Batu 5 Pusat Bandar Tampoi Malaysi, Johor Bahru, Johor"
"['Street:  31A JLN SUNGAI BESI BATU 3 1/2 SEKSYEN 92A', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037982-7765', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",31A JLN SUNGAI BESI BATU 3 1/2 SEKSYEN 92A,Kuala Lumpur,Wilayah Persekutuan,037982-7765,57100,+60,Malaysia,"31A JLN SUNGAI BESI BATU 3 1/2 SEKSYEN 92A, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2/27 Jln Udang Kertas Taman Sri Segambut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-8419', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",2/27 Jln Udang Kertas Taman Sri Segambut,Kuala Lumpur,Wilayah Persekutuan,036258-8419,52000,+60,Malaysia,"2/27 Jln Udang Kertas Taman Sri Segambut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  541. Kampung Chempaka Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037880-2945', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",541. Kampung Chempaka Petaling Jaya,Petaling Jaya,Selangor,037880-2945,47301,+60,Malaysia,"541. Kampung Chempaka Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No. 5A Jalan Usj 8/2B', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5638-1643', 'Zip code  47610', 'Country calling code  +60', 'Country  Malaysia']",No. 5A Jalan Usj 8/2B,Subang Jaya,Selangor,+60 (0)3 5638-1643,47610,+60,Malaysia,"No. 5A Jalan Usj 8/2B, Subang Jaya, Selangor"
"['Street:  No. 48 Jalan Berlian, Taman Berlian,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)4 979-5796', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","No. 48 Jalan Berlian, Taman Berlian,",Batu Caves,Selangor,+60 (0)4 979-5796,68100,+60,Malaysia,"No. 48 Jalan Berlian, Taman Berlian,, Batu Caves, Selangor"
"['Street:  16M Jln 6/116B Kuchai Intrepreneur Park', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037982-4225', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",16M Jln 6/116B Kuchai Intrepreneur Park,Kuala Lumpur,Wilayah Persekutuan,037982-4225,58200,+60,Malaysia,"16M Jln 6/116B Kuchai Intrepreneur Park, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  18, Jalan Psn. Barat,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7727-4472', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']","18, Jalan Psn. Barat,",Petaling Jaya,Selangor,+60 (0)3 7727-4472,46050,+60,Malaysia,"18, Jalan Psn. Barat,, Petaling Jaya, Selangor"
"['Street:  Room 2 2Nd Floor Bangunan Sultan Salahuddin Abdul Aziz Shah 16 Jalan Utara P. O. Box 48', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-0592', 'Zip code  46700', 'Country calling code  +60', 'Country  Malaysia']",Room 2 2Nd Floor Bangunan Sultan Salahuddin Abdul Aziz Shah 16 Jalan Utara P. O. Box 48,Petaling Jaya,Selangor,037955-0592,46700,+60,Malaysia,"Room 2 2Nd Floor Bangunan Sultan Salahuddin Abdul Aziz Shah 16 Jalan Utara P. O. Box 48, Petaling Jaya, Selangor"
"['Street:  6 Menara Safuan Jalan Ampang', 'City:  Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20317543', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",6 Menara Safuan Jalan Ampang,City:  Kuala Lumpur,Wilayah Persekutuan,(603) 20317543,50450,+60,Malaysia,"6 Menara Safuan Jalan Ampang, City:  Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 23 Jln Cemerlang Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033165-3067', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",No. 23 Jln Cemerlang Pelabuhan Pelabuhan,Klang,Selangor,033165-3067,42000,+60,Malaysia,"No. 23 Jln Cemerlang Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  33 Jln Permai 3/2 Tmn Perindustrian Sbg. Permai Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-5091', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",33 Jln Permai 3/2 Tmn Perindustrian Sbg. Permai Petaling Jaya,Petaling Jaya,Selangor,038024-5091,47500,+60,Malaysia,"33 Jln Permai 3/2 Tmn Perindustrian Sbg. Permai Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Menara Summit, Psn Kewajipan (Usj1) Subang Jaya, Subang Jaya', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-8024 9960', 'Zip code  47610', 'Country calling code  +60', 'Country  Malaysia']","Menara Summit, Psn Kewajipan (Usj1) Subang Jaya, Subang Jaya",Subang Jaya,Selangor,03-8024 9960,47610,+60,Malaysia,"Menara Summit, Psn Kewajipan (Usj1) Subang Jaya, Subang Jaya, Subang Jaya, Selangor"
"['Street:  B 5 Lrg Rahim Kajai 13 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037722-1933', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",B 5 Lrg Rahim Kajai 13 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037722-1933,60000,+60,Malaysia,"B 5 Lrg Rahim Kajai 13 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 289 Jln Silibin Taman Alkaff', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05526-4998', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",A 289 Jln Silibin Taman Alkaff,Ipoh,Perak,05526-4998,30100,+60,Malaysia,"A 289 Jln Silibin Taman Alkaff, Ipoh, Perak"
"['Street:  B 110 Jln Ss24/2 Ss24 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037806-3630', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",B 110 Jln Ss24/2 Ss24 Petaling Jaya,Petaling Jaya,Selangor,037806-3630,47301,+60,Malaysia,"B 110 Jln Ss24/2 Ss24 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  28 JLN TEMBAGA SD 5/2G TAMAN SRI DAMANSARA', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036275-3016', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",28 JLN TEMBAGA SD 5/2G TAMAN SRI DAMANSARA,Kuala Lumpur,Wilayah Persekutuan,036275-3016,52100,+60,Malaysia,"28 JLN TEMBAGA SD 5/2G TAMAN SRI DAMANSARA, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Kepong, ,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  169795952', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']","Kepong, ,",Kuala Lumpur,Wilayah Persekutuan,169795952,52100,+60,Malaysia,"Kepong, ,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No.18A Lebuh Enggang Off Persiaran Sultan Ibrahim', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  60253448825', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",No.18A Lebuh Enggang Off Persiaran Sultan Ibrahim,Klang,Selangor,60253448825,41050,+60,Malaysia,"No.18A Lebuh Enggang Off Persiaran Sultan Ibrahim, Klang, Selangor"
"['Street:  33 Jalan SS 19/4', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56335226', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",33 Jalan SS 19/4,Subang Jaya,Selangor,(603) 56335226,47500,+60,Malaysia,"33 Jalan SS 19/4, Subang Jaya, Selangor"
"['Street:  5Th Floor Wisma Rampai Jln 34/26 Taman Sri Rampai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034149-9087', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",5Th Floor Wisma Rampai Jln 34/26 Taman Sri Rampai,Kuala Lumpur,Wilayah Persekutuan,034149-9087,53000,+60,Malaysia,"5Th Floor Wisma Rampai Jln 34/26 Taman Sri Rampai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10 Wisma Getah Asli 2 Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032163-6034', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",10 Wisma Getah Asli 2 Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032163-6034,50450,+60,Malaysia,"10 Wisma Getah Asli 2 Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  728', 'City:  Bangunan Mula Jaya', 'State/province/area:    Jalan Methodist', 'Phone number  084-87-1265', 'Zip code  96400', 'Country calling code  +60', 'Country  Malaysia']",728,City:  Bangunan Mula Jaya,Jalan Methodist,084-87-1265,96400,+60,Malaysia,"728, City:  Bangunan Mula Jaya, Jalan Methodist"
"['Street:  1 20 Jln Durian Emas 3 Betaria Business Centre', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06761-6319', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",1 20 Jln Durian Emas 3 Betaria Business Centre,Seremban,Negeri Sembilan,06761-6319,70400,+60,Malaysia,"1 20 Jln Durian Emas 3 Betaria Business Centre, Seremban, Negeri Sembilan"
"['Street:  15B-1 Jalan Pandan Indah 4/8', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 4958988', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",15B-1 Jalan Pandan Indah 4/8,Kuala Lumpur,Wilayah Persekutuan,(603) 4958988,51200,+60,Malaysia,"15B-1 Jalan Pandan Indah 4/8, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  5 Jalan Sungai Putus Kawasan 19 Tmn Harapan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33422971', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",5 Jalan Sungai Putus Kawasan 19 Tmn Harapan,Klang,Selangor,(603) 33422971,41050,+60,Malaysia,"5 Jalan Sungai Putus Kawasan 19 Tmn Harapan, Klang, Selangor"
"['Street:  30 Jalan Bunga Tanjung 9 Taman Muda Cheras', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42953815', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",30 Jalan Bunga Tanjung 9 Taman Muda Cheras,Kuala Lumpur,Wilayah Persekutuan,(603) 42953815,56100,+60,Malaysia,"30 Jalan Bunga Tanjung 9 Taman Muda Cheras, Kuala Lumpur, Wilayah Persekutuan"
