Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  77 Kawasan Perindustrian Senawang Malaysi', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06677-1875', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",77 Kawasan Perindustrian Senawang Malaysi,Seremban,Negeri Sembilan,06677-1875,70450,+60,Malaysia,"77 Kawasan Perindustrian Senawang Malaysi, Seremban, Negeri Sembilan"
"['Street:  No. 1 1St Floor Lrg Segambut Pusat 1 Taman Segambut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036253-6880', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",No. 1 1St Floor Lrg Segambut Pusat 1 Taman Segambut,Kuala Lumpur,Wilayah Persekutuan,036253-6880,51200,+60,Malaysia,"No. 1 1St Floor Lrg Segambut Pusat 1 Taman Segambut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  13B Jln M/J1 Taman Majlis Jaya', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038739-4877', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",13B Jln M/J1 Taman Majlis Jaya,Kajang,Selangor,038739-4877,43000,+60,Malaysia,"13B Jln M/J1 Taman Majlis Jaya, Kajang, Selangor"
"['Street:  Lorong Abdul Manan 5, Jalan Manan Off Jalan Meru,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3392-0894', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']","Lorong Abdul Manan 5, Jalan Manan Off Jalan Meru,",Klang,Selangor,03-3392-0894,41050,+60,Malaysia,"Lorong Abdul Manan 5, Jalan Manan Off Jalan Meru,, Klang, Selangor"
"['Street:  51 1 Jln 46A/26 Taman Sri Rampai', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034149-4621', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",51 1 Jln 46A/26 Taman Sri Rampai,Kuala Lumpur,Wilayah Persekutuan,034149-4621,53300,+60,Malaysia,"51 1 Jln 46A/26 Taman Sri Rampai, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G Suria Jaya Commercial Centre 1 Jln Matang Taman Suria Jaya Kuching Sara', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08264-8243', 'Zip code  93050', 'Country calling code  +60', 'Country  Malaysia']",G Suria Jaya Commercial Centre 1 Jln Matang Taman Suria Jaya Kuching Sara,Kuching,Sarawak,08264-8243,93050,+60,Malaysia,"G Suria Jaya Commercial Centre 1 Jln Matang Taman Suria Jaya Kuching Sara, Kuching, Sarawak"
"['Street:  606 Jln 10 Off Jln Banting Kawasan Industri Telok Panglima Garang Telok Panglima Garang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033122-0468', 'Zip code  42500', 'Country calling code  +60', 'Country  Malaysia']",606 Jln 10 Off Jln Banting Kawasan Industri Telok Panglima Garang Telok Panglima Garang,Klang,Selangor,033122-0468,42500,+60,Malaysia,"606 Jln 10 Off Jln Banting Kawasan Industri Telok Panglima Garang Telok Panglima Garang, Klang, Selangor"
"['Street:  Lorong Meranti 2, Off Jalan Kenanga,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9222-7489', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']","Lorong Meranti 2, Off Jalan Kenanga,",Kuala Lumpur,Wilayah Persekutuan,03-9222-7489,55200,+60,Malaysia,"Lorong Meranti 2, Off Jalan Kenanga,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  8th Floor Wisma Lim Foo Yong Jalan Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21429325', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",8th Floor Wisma Lim Foo Yong Jalan Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,(603) 21429325,50200,+60,Malaysia,"8th Floor Wisma Lim Foo Yong Jalan Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  71 Jln Batu Kawa Kampung Rantau Panjang Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  05368-3853', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",71 Jln Batu Kawa Kampung Rantau Panjang Kuching,Kuching,Sarawak,05368-3853,93250,+60,Malaysia,"71 Jln Batu Kawa Kampung Rantau Panjang Kuching, Kuching, Sarawak"
"['Street:  6 Blok A Kelana Centre Point 1001 Jln Ss 7/19 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037805-5549', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",6 Blok A Kelana Centre Point 1001 Jln Ss 7/19 Petaling Jaya,Petaling Jaya,Selangor,037805-5549,47301,+60,Malaysia,"6 Blok A Kelana Centre Point 1001 Jln Ss 7/19 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No. 118 Taman Ast Batu Satu Jalan Labu', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-9381', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",No. 118 Taman Ast Batu Satu Jalan Labu,Seremban,Negeri Sembilan,06762-9381,70200,+60,Malaysia,"No. 118 Taman Ast Batu Satu Jalan Labu, Seremban, Negeri Sembilan"
"['Street:  No. 94 A Lrg Samarinda 8 Kandis Permai', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  035162-6231', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']",No. 94 A Lrg Samarinda 8 Kandis Permai,Klang,Selangor,035162-6231,41000,+60,Malaysia,"No. 94 A Lrg Samarinda 8 Kandis Permai, Klang, Selangor"
"['Street:  19 Jln Pjs 11/7 Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035632-0443', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",19 Jln Pjs 11/7 Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035632-0443,46150,+60,Malaysia,"19 Jln Pjs 11/7 Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  42 Jln Bakawali 49 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07355-6820', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",42 Jln Bakawali 49 Taman Jaya,Johor Bahru,Johor,07355-6820,81100,+60,Malaysia,"42 Jln Bakawali 49 Taman Jaya, Johor Bahru, Johor"
"['Street:  58-02 Jalan Susur Larkin Perdana 2 Taman Larkin Perdana', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2348530', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']",58-02 Jalan Susur Larkin Perdana 2 Taman Larkin Perdana,Johor Bahru,Johor,(607) 2348530,80350,+60,Malaysia,"58-02 Jalan Susur Larkin Perdana 2 Taman Larkin Perdana, Johor Bahru, Johor"
"['Street:  Lot , Jalan Kebun Nenas Off Jalan Kampung Jawa, Batu 5', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-51616655', 'Zip code  10479', 'Country calling code  +60', 'Country  Malaysia']","Lot , Jalan Kebun Nenas Off Jalan Kampung Jawa, Batu 5",Klang,Selangor,03-51616655,10479,+60,Malaysia,"Lot , Jalan Kebun Nenas Off Jalan Kampung Jawa, Batu 5, Klang, Selangor"
"['Street:  Jalan SS25/28, Taman Mayang,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7803-0619', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS25/28, Taman Mayang,",Petaling Jaya,Selangor,03-7803-0619,47301,+60,Malaysia,"Jalan SS25/28, Taman Mayang,, Petaling Jaya, Selangor"
"['Street:  Lot 2688', 'City:   Jalan Perusahaan', 'State/province/area:    Kawasan Perindustrian', 'Phone number  04-390-8042', 'Zip code  13600', 'Country calling code  +60', 'Country  Malaysia']",Lot 2688,Jalan Perusahaan,Kawasan Perindustrian,04-390-8042,13600,+60,Malaysia,"Lot 2688, Jalan Perusahaan, Kawasan Perindustrian"
"['Street:  1/F Pasar Besar Awam Jalan Garuda Larkin', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2274556', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']",1/F Pasar Besar Awam Jalan Garuda Larkin,Johor Bahru,Johor,(607) 2274556,80350,+60,Malaysia,"1/F Pasar Besar Awam Jalan Garuda Larkin, Johor Bahru, Johor"
"['Street:  22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036201-0155', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay,Kuala Lumpur,Wilayah Persekutuan,036201-0155,50480,+60,Malaysia,"22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Batu 2 1/2, Jalan Kuala Pilah Ampangan,', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  +60 (0)6 764-7472', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']","Batu 2 1/2, Jalan Kuala Pilah Ampangan,",Seremban,Negeri Sembilan,+60 (0)6 764-7472,70400,+60,Malaysia,"Batu 2 1/2, Jalan Kuala Pilah Ampangan,, Seremban, Negeri Sembilan"
"['Street:  7F Lorong Sena Kawasan 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 3343814', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",7F Lorong Sena Kawasan 18,Klang,Selangor,(603) 3343814,41400,+60,Malaysia,"7F Lorong Sena Kawasan 18, Klang, Selangor"
"['Street:  4 Jalan Air Tenang Ais Panas Setapak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-8247', 'Zip code  53200', 'Country calling code  +60', 'Country  Malaysia']",4 Jalan Air Tenang Ais Panas Setapak,Kuala Lumpur,Wilayah Persekutuan,034023-8247,53200,+60,Malaysia,"4 Jalan Air Tenang Ais Panas Setapak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 88 Jln Hang Kasturi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032026-1917', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']",G 88 Jln Hang Kasturi,Kuala Lumpur,Wilayah Persekutuan,032026-1917,50050,+60,Malaysia,"G 88 Jln Hang Kasturi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 Blok D Pangsapuri Villa Jln Sabah Pendamaran Pelabuhan Pelabuhan Malays', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033165-4273', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",3 Blok D Pangsapuri Villa Jln Sabah Pendamaran Pelabuhan Pelabuhan Malays,Klang,Selangor,033165-4273,42000,+60,Malaysia,"3 Blok D Pangsapuri Villa Jln Sabah Pendamaran Pelabuhan Pelabuhan Malays, Klang, Selangor"
"['Street:  Jalan Sungai Keramat 6, Taman Klang Utama,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3291-9037', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sungai Keramat 6, Taman Klang Utama,",Klang,Selangor,+60 (0)3 3291-9037,42100,+60,Malaysia,"Jalan Sungai Keramat 6, Taman Klang Utama,, Klang, Selangor"
"['Street:  51 Jln Persisiran Perling 1 Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07232-1376', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",51 Jln Persisiran Perling 1 Taman Perling,Johor Bahru,Johor,07232-1376,81200,+60,Malaysia,"51 Jln Persisiran Perling 1 Taman Perling, Johor Bahru, Johor"
"['Street:  3 Jalan Sri Ampang Taman Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3122253', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",3 Jalan Sri Ampang Taman Jaya,Ipoh,Perak,(605) 3122253,31350,+60,Malaysia,"3 Jalan Sri Ampang Taman Jaya, Ipoh, Perak"
"['Street:  3Rd Floor Kompleks Mutiara Jln Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  036250-8778', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",3Rd Floor Kompleks Mutiara Jln Wilayah Persekutuan,Ipoh,Perak,036250-8778,51200,+60,Malaysia,"3Rd Floor Kompleks Mutiara Jln Wilayah Persekutuan, Ipoh, Perak"
"['Street:  2 179 Jln Ss2/24 Ss2 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037874-4654', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",2 179 Jln Ss2/24 Ss2 Petaling Jaya,Petaling Jaya,Selangor,037874-4654,47300,+60,Malaysia,"2 179 Jln Ss2/24 Ss2 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  9 Laluan Tasek Timur 15 Taman Mewah Bercham', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5474522', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",9 Laluan Tasek Timur 15 Taman Mewah Bercham,Ipoh,Perak,(605) 5474522,31400,+60,Malaysia,"9 Laluan Tasek Timur 15 Taman Mewah Bercham, Ipoh, Perak"
"['Street:  No. 108 6Th Floor Bangunan Fung Keong Jln Tun H S Lee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039570-8295', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",No. 108 6Th Floor Bangunan Fung Keong Jln Tun H S Lee,Kuala Lumpur,Wilayah Persekutuan,039570-8295,50000,+60,Malaysia,"No. 108 6Th Floor Bangunan Fung Keong Jln Tun H S Lee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  27 Jln Keembong 22 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07354-1013', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",27 Jln Keembong 22 Taman Jaya,Johor Bahru,Johor,07354-1013,81100,+60,Malaysia,"27 Jln Keembong 22 Taman Jaya, Johor Bahru, Johor"
"['Street:  Subang Business Centre, Usj 9,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8023-5159', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","Subang Business Centre, Usj 9,",Subang Jaya,Selangor,+60 (0)3 8023-5159,47620,+60,Malaysia,"Subang Business Centre, Usj 9,, Subang Jaya, Selangor"
"['Street:  46-3 Jln Usj 9/5P Taman Seafield Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-2317', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",46-3 Jln Usj 9/5P Taman Seafield Jaya,Petaling Jaya,Selangor,038024-2317,47620,+60,Malaysia,"46-3 Jln Usj 9/5P Taman Seafield Jaya, Petaling Jaya, Selangor"
"['Street:  5Th Floor Bangunan Perkim Jalan Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  034042-8180', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",5Th Floor Bangunan Perkim Jalan Wilayah Persekutuan,Ipoh,Perak,034042-8180,51200,+60,Malaysia,"5Th Floor Bangunan Perkim Jalan Wilayah Persekutuan, Ipoh, Perak"
"['Street:  Jalan Sri Telawi 2, Taman Sri Telawi,', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  +60 (0)5 548-8044', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sri Telawi 2, Taman Sri Telawi,",Seremban,Negeri Sembilan,+60 (0)5 548-8044,70400,+60,Malaysia,"Jalan Sri Telawi 2, Taman Sri Telawi,, Seremban, Negeri Sembilan"
"['Street:  P. O. Box 5', 'City:   Jalan Merdeka', 'State/province/area:    Labuan Wilayah Persek', 'Phone number  637-41-2263', 'Zip code  87008', 'Country calling code  +60', 'Country  Malaysia']",P. O. Box 5,Jalan Merdeka,Labuan Wilayah Persek,637-41-2263,87008,+60,Malaysia,"P. O. Box 5, Jalan Merdeka, Labuan Wilayah Persek"
"['Street:  Jalan Tengku Ampuan Zabedah A 9/A, Sek 9,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7957-1543', 'Zip code  40100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Tengku Ampuan Zabedah A 9/A, Sek 9,",Shah Alam,Selangor,+60 (0)3 7957-1543,40100,+60,Malaysia,"Jalan Tengku Ampuan Zabedah A 9/A, Sek 9,, Shah Alam, Selangor"
"['Street:  1 30 Jln Cenderuh 2', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036253-5233', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",1 30 Jln Cenderuh 2,Kuala Lumpur,Wilayah Persekutuan,036253-5233,51200,+60,Malaysia,"1 30 Jln Cenderuh 2, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No 14 Jalan Sri Damak 25 Taman Sri Andalas', 'City:  Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33726632', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",No 14 Jalan Sri Damak 25 Taman Sri Andalas,City:  Klang,Selangor,(603) 33726632,41200,+60,Malaysia,"No 14 Jalan Sri Damak 25 Taman Sri Andalas, City:  Klang, Selangor"
"['Street:  No. 6 Jln Ros Merah 2/2 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07353-6663', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",No. 6 Jln Ros Merah 2/2 Taman Jaya,Johor Bahru,Johor,07353-6663,81100,+60,Malaysia,"No. 6 Jln Ros Merah 2/2 Taman Jaya, Johor Bahru, Johor"
"['Street:  No. 9130 Jln Bandar 4 Taman Melawati Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034107-7364', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",No. 9130 Jln Bandar 4 Taman Melawati Hulu,Klang,Selangor,034107-7364,53100,+60,Malaysia,"No. 9130 Jln Bandar 4 Taman Melawati Hulu, Klang, Selangor"
"['Street:  No. 6 Lorong Universiti B Seksyen 16', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60379560995', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']",No. 6 Lorong Universiti B Seksyen 16,Petaling Jaya,Selangor,60379560995,46350,+60,Malaysia,"No. 6 Lorong Universiti B Seksyen 16, Petaling Jaya, Selangor"
"['Street:  No. 68A 1St Floor Jalan Sentul Pasar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034044-6630', 'Zip code  51100', 'Country calling code  +60', 'Country  Malaysia']",No. 68A 1St Floor Jalan Sentul Pasar,Kuala Lumpur,Wilayah Persekutuan,034044-6630,51100,+60,Malaysia,"No. 68A 1St Floor Jalan Sentul Pasar, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  31G Jalan Usj 10/1S', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035636-0220', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",31G Jalan Usj 10/1S,Petaling Jaya,Selangor,035636-0220,47620,+60,Malaysia,"31G Jalan Usj 10/1S, Petaling Jaya, Selangor"
"['Street:  No. Jln Jelapang Kaw Perindustrian Taman Meru 30020 30020', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05526-2355', 'Zip code  51679', 'Country calling code  +60', 'Country  Malaysia']",No. Jln Jelapang Kaw Perindustrian Taman Meru 30020 30020,Ipoh,Perak,05526-2355,51679,+60,Malaysia,"No. Jln Jelapang Kaw Perindustrian Taman Meru 30020 30020, Ipoh, Perak"
"['Street:  Lot 549 & 550, Pelita Commercial Centre,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  6085413553', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","Lot 549 & 550, Pelita Commercial Centre,",Miri,Sarawak,6085413553,98000,+60,Malaysia,"Lot 549 & 550, Pelita Commercial Centre,, Miri, Sarawak"
"['Street:  Lot 5 08 5th Floor Wisma Cosway Jalan Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20726737', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",Lot 5 08 5th Floor Wisma Cosway Jalan Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,(603) 20726737,50200,+60,Malaysia,"Lot 5 08 5th Floor Wisma Cosway Jalan Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Wisma, Jalan Tun Fuad Stephens,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  +60 (0)12 366-3565', 'Zip code  88000', 'Country calling code  +60', 'Country  Malaysia']","Wisma, Jalan Tun Fuad Stephens,",Kota Kinabalu,Sabah,+60 (0)12 366-3565,88000,+60,Malaysia,"Wisma, Jalan Tun Fuad Stephens,, Kota Kinabalu, Sabah"
"['Street:  Kawasan Perindustrian 14, Bandar Indera Mahkota,', 'City:   Kuantan', 'State/province/area:    Pahang', 'Phone number  +60 (0)3 7782-5021', 'Zip code  25200', 'Country calling code  +60', 'Country  Malaysia']","Kawasan Perindustrian 14, Bandar Indera Mahkota,",Kuantan,Pahang,+60 (0)3 7782-5021,25200,+60,Malaysia,"Kawasan Perindustrian 14, Bandar Indera Mahkota,, Kuantan, Pahang"
"['Street:  16 Jalan 1/24B Wangsa Melawati', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 41490641', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",16 Jalan 1/24B Wangsa Melawati,Kuala Lumpur,Wilayah Persekutuan,(603) 41490641,53300,+60,Malaysia,"16 Jalan 1/24B Wangsa Melawati, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Regat Sri Cempaka, Taman Cempaka,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  6055477874', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']","Regat Sri Cempaka, Taman Cempaka,",Ipoh,Perak,6055477874,31400,+60,Malaysia,"Regat Sri Cempaka, Taman Cempaka,, Ipoh, Perak"
"['Street:  4607', 'City:   Jalan Chain Ferry', 'State/province/area:    Chain Ferry Complex B', 'Phone number  04-332-8758', 'Zip code  12100', 'Country calling code  +60', 'Country  Malaysia']",4607,Jalan Chain Ferry,Chain Ferry Complex B,04-332-8758,12100,+60,Malaysia,"4607, Jalan Chain Ferry, Chain Ferry Complex B"
