Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Pejabat Kenyalang Court Jln Datuk Sim Kheng Hong SelatanSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08223-6356', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",Pejabat Kenyalang Court Jln Datuk Sim Kheng Hong SelatanSarawak,Kuching,Sarawak,08223-6356,93300,+60,Malaysia,"Pejabat Kenyalang Court Jln Datuk Sim Kheng Hong SelatanSarawak, Kuching, Sarawak"
"['Street:  128 Jalan Kepayang Kawasan 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3343-5834', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",128 Jalan Kepayang Kawasan 18,Klang,Selangor,03-3343-5834,41050,+60,Malaysia,"128 Jalan Kepayang Kawasan 18, Klang, Selangor"
"['Street:  Old Slipway, P. O. Box No. 574,', 'City:   Sandakan', 'State/province/area:    Sabah', 'Phone number  +60 (0)84 321253', 'Zip code  90706', 'Country calling code  +60', 'Country  Malaysia']","Old Slipway, P. O. Box No. 574,",Sandakan,Sabah,+60 (0)84 321253,90706,+60,Malaysia,"Old Slipway, P. O. Box No. 574,, Sandakan, Sabah"
"['Street:  M 23 Jln Ss21/37 Ss21 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  967722-3296', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",M 23 Jln Ss21/37 Ss21 Petaling Jaya,Petaling Jaya,Selangor,967722-3296,47400,+60,Malaysia,"M 23 Jln Ss21/37 Ss21 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  73 JLN 1/12 SEKSYEN 1 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037785-7126', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",73 JLN 1/12 SEKSYEN 1 Petaling Jaya,Petaling Jaya,Selangor,037785-7126,46000,+60,Malaysia,"73 JLN 1/12 SEKSYEN 1 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  1 10K Jln Tun Abdul Razak Taman Idris', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05506-1212', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",1 10K Jln Tun Abdul Razak Taman Idris,Ipoh,Perak,05506-1212,30100,+60,Malaysia,"1 10K Jln Tun Abdul Razak Taman Idris, Ipoh, Perak"
"['Street:  Jalan Pu 10/5A, Taman Puchong Utama,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 2692-7235', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Pu 10/5A, Taman Puchong Utama,",Puchong,Selangor,+60 (0)3 2692-7235,47100,+60,Malaysia,"Jalan Pu 10/5A, Taman Puchong Utama,, Puchong, Selangor"
"['Street:  4 Mui Plaza Jln P Ramlee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032141-1719', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",4 Mui Plaza Jln P Ramlee,Kuala Lumpur,Wilayah Persekutuan,032141-1719,50250,+60,Malaysia,"4 Mui Plaza Jln P Ramlee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 Blok A Academy Resources Jln 19/1 Seksyen 19 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-7637', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",3 Blok A Academy Resources Jln 19/1 Seksyen 19 Petaling Jaya,Petaling Jaya,Selangor,037956-7637,46300,+60,Malaysia,"3 Blok A Academy Resources Jln 19/1 Seksyen 19 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No. 10 Ground Floor Blok B Pearl Commercial Centre Jln Tun RazakSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08234-6496', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",No. 10 Ground Floor Blok B Pearl Commercial Centre Jln Tun RazakSarawak,Kuching,Sarawak,08234-6496,93450,+60,Malaysia,"No. 10 Ground Floor Blok B Pearl Commercial Centre Jln Tun RazakSarawak, Kuching, Sarawak"
"['Street:  1 144 Jln Tun Sambanthan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-0870', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",1 144 Jln Tun Sambanthan,Kuala Lumpur,Wilayah Persekutuan,032274-0870,50470,+60,Malaysia,"1 144 Jln Tun Sambanthan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Sunway Lagoon Resort Hotel Jln Pjs 11/15 Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035638-3759', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",Sunway Lagoon Resort Hotel Jln Pjs 11/15 Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035638-3759,46150,+60,Malaysia,"Sunway Lagoon Resort Hotel Jln Pjs 11/15 Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  10Th Floor Tan & Tan Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032163-7998', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",10Th Floor Tan & Tan Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,032163-7998,50400,+60,Malaysia,"10Th Floor Tan & Tan Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  7 Batu 2/3 Jalan Taman Perindustrian Tampoi Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2350577', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",7 Batu 2/3 Jalan Taman Perindustrian Tampoi Jaya,Johor Bahru,Johor,(607) 2350577,81200,+60,Malaysia,"7 Batu 2/3 Jalan Taman Perindustrian Tampoi Jaya, Johor Bahru, Johor"
"['Street:  2nd Floor, Kolam Centre Ph 2, Kota Kinabalu', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  088-23 37545', 'Zip code  88300', 'Country calling code  +60', 'Country  Malaysia']","2nd Floor, Kolam Centre Ph 2, Kota Kinabalu",Kota Kinabalu,Sabah,088-23 37545,88300,+60,Malaysia,"2nd Floor, Kolam Centre Ph 2, Kota Kinabalu, Kota Kinabalu, Sabah"
"['Street:  3 Jln Bayu 2/3 Tmn Perindustrian Tampoi Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  607-2362784', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",3 Jln Bayu 2/3 Tmn Perindustrian Tampoi Jaya,Johor Bahru,Johor,607-2362784,81200,+60,Malaysia,"3 Jln Bayu 2/3 Tmn Perindustrian Tampoi Jaya, Johor Bahru, Johor"
"['Street:  85 Jln Bendahara', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05243-8696', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",85 Jln Bendahara,Ipoh,Perak,05243-8696,31650,+60,Malaysia,"85 Jln Bendahara, Ipoh, Perak"
"['Street:  115', 'City:  Taman Melaka Raya', 'State/province/area:    Off Jalan Parameswara', 'Phone number  06-283-4332', 'Zip code  75000', 'Country calling code  +60', 'Country  Malaysia']",115,City:  Taman Melaka Raya,Off Jalan Parameswara,06-283-4332,75000,+60,Malaysia,"115, City:  Taman Melaka Raya, Off Jalan Parameswara"
"['Street:  37 Jln Dedap 4 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07351-1412', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",37 Jln Dedap 4 Taman Jaya,Johor Bahru,Johor,07351-1412,81100,+60,Malaysia,"37 Jln Dedap 4 Taman Jaya, Johor Bahru, Johor"
"['Street:  14', 'City:  Jalan Kurau', 'State/province/area:    Chai Leng Park', 'Phone number  04-390-1024', 'Zip code  13700', 'Country calling code  +60', 'Country  Malaysia']",14,City:  Jalan Kurau,Chai Leng Park,04-390-1024,13700,+60,Malaysia,"14, City:  Jalan Kurau, Chai Leng Park"
"['Street:  No. 21 Jln Dato Megat Khas Taman Bandaraya Utama', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05545-5650', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",No. 21 Jln Dato Megat Khas Taman Bandaraya Utama,Ipoh,Perak,05545-5650,31400,+60,Malaysia,"No. 21 Jln Dato Megat Khas Taman Bandaraya Utama, Ipoh, Perak"
"['Street:  Seksyen 19, Jalan Haji Abdul Aziz,', 'City:   Kuantan', 'State/province/area:    Pahang', 'Phone number  6095553688', 'Zip code  25000', 'Country calling code  +60', 'Country  Malaysia']","Seksyen 19, Jalan Haji Abdul Aziz,",Kuantan,Pahang,6095553688,25000,+60,Malaysia,"Seksyen 19, Jalan Haji Abdul Aziz,, Kuantan, Pahang"
"['Street:  B 58 Jln Desa Bakti Pusat Bandar Taman Desa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037982-8029', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",B 58 Jln Desa Bakti Pusat Bandar Taman Desa,Kuala Lumpur,Wilayah Persekutuan,037982-8029,58100,+60,Malaysia,"B 58 Jln Desa Bakti Pusat Bandar Taman Desa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6 Jln Tpj 9 Taman Perindustrian Jaya Subang', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037847-3629', 'Zip code  47200', 'Country calling code  +60', 'Country  Malaysia']",6 Jln Tpj 9 Taman Perindustrian Jaya Subang,Petaling Jaya,Selangor,037847-3629,47200,+60,Malaysia,"6 Jln Tpj 9 Taman Perindustrian Jaya Subang, Petaling Jaya, Selangor"
"['Street:  Kawasan Perusahaan Pandamaran, Port ,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  603-31687070', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']","Kawasan Perusahaan Pandamaran, Port ,",Klang,Selangor,603-31687070,42000,+60,Malaysia,"Kawasan Perusahaan Pandamaran, Port ,, Klang, Selangor"
"['Street:  A 41 Jln Dedap 4 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07358-1676', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",A 41 Jln Dedap 4 Taman Jaya,Johor Bahru,Johor,07358-1676,81100,+60,Malaysia,"A 41 Jln Dedap 4 Taman Jaya, Johor Bahru, Johor"
"['Street:  G Blok J Jln Ss13/1D Ss13 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035638-2649', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",G Blok J Jln Ss13/1D Ss13 Petaling Jaya,Petaling Jaya,Selangor,035638-2649,47500,+60,Malaysia,"G Blok J Jln Ss13/1D Ss13 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  472 Jalan Pasir Puteh', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3212090', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",472 Jalan Pasir Puteh,Ipoh,Perak,(605) 3212090,31650,+60,Malaysia,"472 Jalan Pasir Puteh, Ipoh, Perak"
"['Street:  G 211 Jln Kastam Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033167-5894', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",G 211 Jln Kastam Pelabuhan Pelabuhan,Klang,Selangor,033167-5894,42000,+60,Malaysia,"G 211 Jln Kastam Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  Pt3962 Kawasan Perindustrian Oakland Mala', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06761-0067', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",Pt3962 Kawasan Perindustrian Oakland Mala,Seremban,Negeri Sembilan,06761-0067,70200,+60,Malaysia,"Pt3962 Kawasan Perindustrian Oakland Mala, Seremban, Negeri Sembilan"
"['Street:  13-D Jalan Tun Abdul Razak Susur 4 Bahru', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2243971', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",13-D Jalan Tun Abdul Razak Susur 4 Bahru,Johor Bahru,Johor,(607) 2243971,80000,+60,Malaysia,"13-D Jalan Tun Abdul Razak Susur 4 Bahru, Johor Bahru, Johor"
"['Street:  Batu 1 1/4, Jalan Desaru,', 'City:   Kota Tinggi', 'State/province/area:    Johor', 'Phone number  +60 (0)7 882-4927', 'Zip code  81900', 'Country calling code  +60', 'Country  Malaysia']","Batu 1 1/4, Jalan Desaru,",Kota Tinggi,Johor,+60 (0)7 882-4927,81900,+60,Malaysia,"Batu 1 1/4, Jalan Desaru,, Kota Tinggi, Johor"
"['Street:  10 Jln 6/34A Kepong Entrepreneurs Park', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-2266', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",10 Jln 6/34A Kepong Entrepreneurs Park,Kuala Lumpur,Wilayah Persekutuan,036258-2266,52100,+60,Malaysia,"10 Jln 6/34A Kepong Entrepreneurs Park, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  29 Jalan Cendana Kampung Setanggi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3329046', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",29 Jalan Cendana Kampung Setanggi,Johor Bahru,Johor,(607) 3329046,80250,+60,Malaysia,"29 Jalan Cendana Kampung Setanggi, Johor Bahru, Johor"
"['Street:  4A Jln Mawar 2 Pekan Baru Sungai Petani Sungai Petani', 'City:   Sungai Petani', 'State/province/area:    Kedah', 'Phone number  604-4221089', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']",4A Jln Mawar 2 Pekan Baru Sungai Petani Sungai Petani,Sungai Petani,Kedah,604-4221089,08000,+60,Malaysia,"4A Jln Mawar 2 Pekan Baru Sungai Petani Sungai Petani, Sungai Petani, Kedah"
"['Street:  No 24 1A Jalan UP 1/7 Ukay Perdana Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 43075930', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']",No 24 1A Jalan UP 1/7 Ukay Perdana Hulu,Klang,Selangor,(603) 43075930,68000,+60,Malaysia,"No 24 1A Jalan UP 1/7 Ukay Perdana Hulu, Klang, Selangor"
"['Street:  4-B Jalan Silang (Cross Street)', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 2531081', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",4-B Jalan Silang (Cross Street),City:  Ipoh,Perak,(603) 2531081,30000,+60,Malaysia,"4-B Jalan Silang (Cross Street), City:  Ipoh, Perak"
"['Street:  Pusat Professional, Jalan Syed Mohd Mufti,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 251-7763', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']","Pusat Professional, Jalan Syed Mohd Mufti,",Johor Bahru,Johor,+60 (0)7 251-7763,80000,+60,Malaysia,"Pusat Professional, Jalan Syed Mohd Mufti,, Johor Bahru, Johor"
"['Street:  Jalan Perpaduan, Kampung Air,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  6088789378', 'Zip code  88000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Perpaduan, Kampung Air,",Kota Kinabalu,Sabah,6088789378,88000,+60,Malaysia,"Jalan Perpaduan, Kampung Air,, Kota Kinabalu, Sabah"
"['Street:  49 Jln 5/18A Taman Mastiara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036640-9664', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",49 Jln 5/18A Taman Mastiara,Kuala Lumpur,Wilayah Persekutuan,036640-9664,51200,+60,Malaysia,"49 Jln 5/18A Taman Mastiara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Wisma Uoa 50 Jalan Dungun Bukit Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032093-7127', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",Wisma Uoa 50 Jalan Dungun Bukit Damansara,Kuala Lumpur,Wilayah Persekutuan,032093-7127,50490,+60,Malaysia,"Wisma Uoa 50 Jalan Dungun Bukit Damansara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 43A Jalan Kota Raja L27/L Hicom Town Centre Seksyen 27', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  60351929569', 'Zip code  40400', 'Country calling code  +60', 'Country  Malaysia']",No. 43A Jalan Kota Raja L27/L Hicom Town Centre Seksyen 27,Shah Alam,Selangor,60351929569,40400,+60,Malaysia,"No. 43A Jalan Kota Raja L27/L Hicom Town Centre Seksyen 27, Shah Alam, Selangor"
"['Street:  2 Kondominium Teres Raja Seri Jln Off Jalan Raja Dihilir Mala', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05242-9651', 'Zip code  30350', 'Country calling code  +60', 'Country  Malaysia']",2 Kondominium Teres Raja Seri Jln Off Jalan Raja Dihilir Mala,Ipoh,Perak,05242-9651,30350,+60,Malaysia,"2 Kondominium Teres Raja Seri Jln Off Jalan Raja Dihilir Mala, Ipoh, Perak"
"['Street:  jalan kota raja 27/h, hicom town centre seksyen 27,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  019 430 1098', 'Zip code  40400', 'Country calling code  +60', 'Country  Malaysia']","jalan kota raja 27/h, hicom town centre seksyen 27,",Shah Alam,Selangor,019 430 1098,40400,+60,Malaysia,"jalan kota raja 27/h, hicom town centre seksyen 27,, Shah Alam, Selangor"
"['Street:  Plaza Putra Dataran Merdeka Jln Raja Kuala Lumpur', 'City:   Wilayah Persekutuan', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60326984066', 'Zip code  50050', 'Country calling code  +60', 'Country  Malaysia']",Plaza Putra Dataran Merdeka Jln Raja Kuala Lumpur,Wilayah Persekutuan,Wilayah Persekutuan,60326984066,50050,+60,Malaysia,"Plaza Putra Dataran Merdeka Jln Raja Kuala Lumpur, Wilayah Persekutuan, Wilayah Persekutuan"
"['Street:  19 Jln P2/19 Bandar Teknologi Semenyih Semenyih Semenyih', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038723-4145', 'Zip code  43500', 'Country calling code  +60', 'Country  Malaysia']",19 Jln P2/19 Bandar Teknologi Semenyih Semenyih Semenyih,Kajang,Selangor,038723-4145,43500,+60,Malaysia,"19 Jln P2/19 Bandar Teknologi Semenyih Semenyih Semenyih, Kajang, Selangor"
"['Street:  2 Bangunan Nube Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032694-7457', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",2 Bangunan Nube Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032694-7457,50100,+60,Malaysia,"2 Bangunan Nube Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1St Flr, Jalan Ang Cheng Ho,', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  +60 (0)3 7806-1175', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']","1St Flr, Jalan Ang Cheng Ho,",Kuching,Sarawak,+60 (0)3 7806-1175,93100,+60,Malaysia,"1St Flr, Jalan Ang Cheng Ho,, Kuching, Sarawak"
"[""Street:  3A Plaza Mont\\'Kiara Blok A 2 Jln 1/70C"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036203-3336', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",3A Plaza Mont\'Kiara Blok A 2 Jln 1/70C,Kuala Lumpur,Wilayah Persekutuan,036203-3336,50480,+60,Malaysia,"3A Plaza Mont\'Kiara Blok A 2 Jln 1/70C, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  64 Jln Ts 6 Taman Industri Subang Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035634-8634', 'Zip code  47510', 'Country calling code  +60', 'Country  Malaysia']",64 Jln Ts 6 Taman Industri Subang Petaling Jaya,Petaling Jaya,Selangor,035634-8634,47510,+60,Malaysia,"64 Jln Ts 6 Taman Industri Subang Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  1286A Taman Lam Fong Jalan Pengawai', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  601-65924886', 'Zip code  05050', 'Country calling code  +60', 'Country  Malaysia']",1286A Taman Lam Fong Jalan Pengawai,Alor Setar,Kedah,601-65924886,05050,+60,Malaysia,"1286A Taman Lam Fong Jalan Pengawai, Alor Setar, Kedah"
"['Street:  Jalan Teratai, Taman Berjaya,', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  +60 (0)4 917-6666', 'Zip code  05050', 'Country calling code  +60', 'Country  Malaysia']","Jalan Teratai, Taman Berjaya,",Alor Setar,Kedah,+60 (0)4 917-6666,05050,+60,Malaysia,"Jalan Teratai, Taman Berjaya,, Alor Setar, Kedah"
"['Street:  1 67 Jln 5/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036276-9298', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",1 67 Jln 5/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036276-9298,52100,+60,Malaysia,"1 67 Jln 5/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  26 Hala 3 Taman Meru Jelapang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5273039', 'Zip code  30020', 'Country calling code  +60', 'Country  Malaysia']",26 Hala 3 Taman Meru Jelapang,Ipoh,Perak,(605) 5273039,30020,+60,Malaysia,"26 Hala 3 Taman Meru Jelapang, Ipoh, Perak"
"['Street:  Medan Tasek Tasek Industrial Estate Darul Ridzuan', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  05-5451822/5464219', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",Medan Tasek Tasek Industrial Estate Darul Ridzuan,City:  Ipoh,Perak,05-5451822/5464219,31400,+60,Malaysia,"Medan Tasek Tasek Industrial Estate Darul Ridzuan, City:  Ipoh, Perak"
"['Street:  No. 3377, Jln Rj6/2, Seremban', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  72-631 0272', 'Zip code  70300', 'Country calling code  +60', 'Country  Malaysia']","No. 3377, Jln Rj6/2, Seremban",Seremban,Negeri Sembilan,72-631 0272,70300,+60,Malaysia,"No. 3377, Jln Rj6/2, Seremban, Seremban, Negeri Sembilan"
